month_year,full_date,name,SpeechID,position_cat,Organisation,HFSC_ChairConnect,HFSC_RankMembConnect,SpeakerConnect,HFSC_CombConnect,FedBoardCentrality,FedSpoketoFed,bankersfinance,other_private,otherregulators,io,community_organisations,thinktank,press_association,prof_econ_assoc,university,hearing,trade_assoc,non_finance_gov,nonbuinessadvocacy,social_events,economic_literacy,other,org,Scrutiny,,,,,,,,,,Financial.Markets,Macroeconomics,Monetary.Policy,International.Economy,Local.Housing.Dev,Banking.Regulation,CPIAUCNS,PCEPI,INTDSRUSM193N,DFF,FEDFUNDS,GDPDEF,GDPC96,U6RATE,SPCS10RSA,CPIAUCNSPercent,PCEPIPercent,GDPC96Percent,CaseShillerChange,UnemploymentRateChange,pres_party,house_dem_rep,senate_dem_rep
9/1/2009,9/10/2009,Donald L. Kohn,900,2,Brookings Institution (BI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,High,,,,,,,,,,0.452354878,0,0.34063527,0,0.074479736,0,215.969,100.453,0.5,0.15,0.15,99.874,14402.546,16.7,156,-1.302964777,-0.777478025,-3.419610672,-9.442307692,34.13173653,0,1.438202024,1.390244007
9/1/2009,9/14/2009,Elizabeth A. Duke,901,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High,,,,,,,,,,0.245998815,0,0,0,0.091879077,0.56075877,215.969,100.453,0.5,0.15,0.15,99.874,14402.546,16.7,156,-1.302964777,-0.777478025,-3.419610672,-9.442307692,34.13173653,0,1.438202024,1.390244007
9/1/2009,9/15/2009,Ben S. Bernanke,902,3,Brookings Institution (BI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,High,,,,,,,,,,0.732902348,0.089145966,0,0,0,0,215.969,100.453,0.5,0.15,0.15,99.874,14402.546,16.7,156,-1.302964777,-0.777478025,-3.419610672,-9.442307692,34.13173653,0,1.438202024,1.390244007
9/1/2009,9/25/2009,Ben S. Bernanke,904,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,High,,,,,,,,,,0.247588426,0,0,0,0.540192902,0.086816721,215.969,100.453,0.5,0.15,0.15,99.874,14402.546,16.7,156,-1.302964777,-0.777478025,-3.419610672,-9.442307692,34.13173653,0,1.438202024,1.390244007
9/1/2009,9/25/2009,Kevin Warsh,903,1,Federal Reserve Bank of Chicago,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High,,,,,,,,,,0.212922171,0.279735684,0.307635844,0.102055803,0,0,215.969,100.453,0.5,0.15,0.15,99.874,14402.546,16.7,156,-1.302964777,-0.777478025,-3.419610672,-9.442307692,34.13173653,0,1.438202024,1.390244007
9/1/2009,9/30/2009,Donald L. Kohn,905,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,High,,,,,,,,,,0.372822315,0.186411157,0.266550511,0,0,0.080139376,215.969,100.453,0.5,0.15,0.15,99.874,14402.546,16.7,156,-1.302964777,-0.777478025,-3.419610672,-9.442307692,34.13173653,0,1.438202024,1.390244007
10/1/2009,10/8/2009,Ben S. Bernanke,906,3,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,High,,,,,,,,,,0.688960493,0.081385978,0.113618053,0,0,0,216.177,100.763,0.5,0.11,0.12,100.164,14540.242,17.1,156.76,-0.183183225,0.077409367,-0.236598538,-7.004337841,30.99415205,0,1.438202024,1.390244007
10/1/2009,10/8/2009,Daniel K. Tarullo,907,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,High,,,,,,,,,,0.321524054,0.175802141,0.075534761,0.104946524,0,0.272058815,216.177,100.763,0.5,0.11,0.12,100.164,14540.242,17.1,156.76,-0.183183225,0.077409367,-0.236598538,-7.004337841,30.99415205,0,1.438202024,1.390244007
10/1/2009,10/9/2009,Donald L. Kohn,908,2,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,High,,,,,,,,,,0.288327068,0,0.559978485,0,0,0,216.177,100.763,0.5,0.11,0.12,100.164,14540.242,17.1,156.76,-0.183183225,0.077409367,-0.236598538,-7.004337841,30.99415205,0,1.438202024,1.390244007
10/1/2009,10/13/2009,Donald L. Kohn,909,2,National Association for Business Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,High,,,,,,,,,,0.098765433,0.666078806,0.12815991,0,0,0,216.177,100.763,0.5,0.11,0.12,100.164,14540.242,17.1,156.76,-0.183183225,0.077409367,-0.236598538,-7.004337841,30.99415205,0,1.438202024,1.390244007
10/1/2009,10/19/2009,Ben S. Bernanke,910,3,Federal Reserve Bank of San Francisco (FRBSF),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,High,,,,,,,,,,0.247756734,0.398803592,0,0.270189434,0,0,216.177,100.763,0.5,0.11,0.12,100.164,14540.242,17.1,156.76,-0.183183225,0.077409367,-0.236598538,-7.004337841,30.99415205,0,1.438202024,1.390244007
10/1/2009,10/21/2009,Daniel K. Tarullo,911,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,High,,,,,,,,,,0.477244765,0,0,0,0,0,216.177,100.763,0.5,0.11,0.12,100.164,14540.242,17.1,156.76,-0.183183225,0.077409367,-0.236598538,-7.004337841,30.99415205,0,1.438202024,1.390244007
10/1/2009,10/23/2009,Ben S. Bernanke,913,3,Federal Reserve Bank of Boston,0,0,0,0,0.076119088,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,High,,,,,,,,,,0.336094171,0,0,0,0,0.530514359,216.177,100.763,0.5,0.11,0.12,100.164,14540.242,17.1,156.76,-0.183183225,0.077409367,-0.236598538,-7.004337841,30.99415205,0,1.438202024,1.390244007
10/1/2009,10/23/2009,Donald L. Kohn,912,2,Federal Reserve Bank of Boston,0,0,0,0,0.076119088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,High,,,,,,,,,,0.516898632,0.061630219,0,0.077534795,0,0.25447315,216.177,100.763,0.5,0.11,0.12,100.164,14540.242,17.1,156.76,-0.183183225,0.077409367,-0.236598538,-7.004337841,30.99415205,0,1.438202024,1.390244007
11/1/2009,11/2/2009,Daniel K. Tarullo,914,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,High,,,,,,,,,,0,0,0,0,0,0.771210015,216.33,100.997,0.5,0.11,0.12,100.164,14540.242,17.1,157.42,1.80511256,1.43469608,-0.236598538,-4.796086901,26.31578947,0,1.438202024,1.390244007
11/1/2009,11/9/2009,Daniel K. Tarullo,915,1,New York University (NYU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,High,,,,,,,,,,0,0,0,0,0,0.513429105,216.33,100.997,0.5,0.11,0.12,100.164,14540.242,17.1,157.42,1.80511256,1.43469608,-0.236598538,-4.796086901,26.31578947,0,1.438202024,1.390244007
11/1/2009,11/10/2009,Daniel K. Tarullo,916,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High,,,,,,,,,,0.3393417,0,0,0,0,0.525862098,216.33,100.997,0.5,0.11,0.12,100.164,14540.242,17.1,157.42,1.80511256,1.43469608,-0.236598538,-4.796086901,26.31578947,0,1.438202024,1.390244007
11/1/2009,11/16/2009,Ben S. Bernanke,917,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,High,,,,,,,,,,0.234187141,0.451646626,0,0,0.142185047,0,216.33,100.997,0.5,0.11,0.12,100.164,14540.242,17.1,157.42,1.80511256,1.43469608,-0.236598538,-4.796086901,26.31578947,0,1.438202024,1.390244007
11/1/2009,11/16/2009,Donald L. Kohn,918,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,High,,,,,,,,,,0.447106689,0.176311031,0.254520804,0,0,0,216.33,100.997,0.5,0.11,0.12,100.164,14540.242,17.1,157.42,1.80511256,1.43469608,-0.236598538,-4.796086901,26.31578947,0,1.438202024,1.390244007
12/1/2009,12/7/2009,Ben S. Bernanke,919,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,High,,,,,,,,,,0.359173119,0.198449612,0.117312662,0,0,0.16382429,215.949,101.052,0.5,0.13,0.12,100.164,14540.242,17.1,158.29,2.649236625,2.020741796,-0.236598538,-2.438562133,20.46783626,0,1.438202024,1.390244007
12/1/2009,12/9/2009,Elizabeth A. Duke,920,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,High,,,,,,,,,,0,0,0,0.173763737,0.67032969,0,215.949,101.052,0.5,0.13,0.12,100.164,14540.242,17.1,158.29,2.649236625,2.020741796,-0.236598538,-2.438562133,20.46783626,0,1.438202024,1.390244007
12/1/2009,12/10/2009,Elizabeth A. Duke,921,1,Federal Reserve Bank of Boston,0,0,0,0,0.076119088,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,High,,,,,,,,,,0.185830429,0,0,0.08130081,0.56736356,0.077816494,215.949,101.052,0.5,0.13,0.12,100.164,14540.242,17.1,158.29,2.649236625,2.020741796,-0.236598538,-2.438562133,20.46783626,0,1.438202024,1.390244007
1/1/2010,1/3/2010,Ben S. Bernanke,922,3,American Economic Association (AEA),0,0,0,0,0.231588326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,High,,,,,,,,,,0,0.173695073,0.59775877,0,0.091123566,0,216.687,101.235,0.5,0.05,0.11,100.513,14597.663,16.7,159.27,2.558529123,2.137600632,1.545336401,0.06906511,14.97005988,0,1.438202024,1.390244007
1/1/2010,1/3/2010,Donald L. Kohn,923,2,American Economic Association (AEA),0,0,0,0,0.231588326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,High,,,,,,,,,,0.344000012,0,0.306909084,0,0,0,216.687,101.235,0.5,0.05,0.11,100.513,14597.663,16.7,159.27,2.558529123,2.137600632,1.545336401,0.06906511,14.97005988,0,1.438202024,1.390244007
1/1/2010,1/4/2010,Elizabeth A. Duke,924,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,High,,,,,,,,,,0,0.530918181,0,0,0.245471582,0,216.687,101.235,0.5,0.05,0.11,100.513,14597.663,16.7,159.27,2.558529123,2.137600632,1.545336401,0.06906511,14.97005988,0,1.438202024,1.390244007
1/1/2010,1/29/2010,Donald L. Kohn,925,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,High,,,,,,,,,,0.308092058,0.297698587,0.104677059,0,0,0.224201933,216.687,101.235,0.5,0.05,0.11,100.513,14597.663,16.7,159.27,2.558529123,2.137600632,1.545336401,0.06906511,14.97005988,0,1.438202024,1.390244007
2/1/2010,2/3/2010,Ben S. Bernanke,926,3,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,High,,,,,,,,,,0.225165561,0,0.21192053,0.20198676,0,0.178807944,216.741,101.248,0.59,0.14,0.13,100.513,14597.663,17,159.64,2.098357025,1.937816056,1.545336401,1.641192684,11.17647059,0,1.438202024,1.390244007
2/1/2010,2/3/2010,Kevin Warsh,927,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,High,,,,,,,,,,0.400154799,0,0.086687304,0.143962845,0,0.265479863,216.741,101.248,0.59,0.14,0.13,100.513,14597.663,17,159.64,2.098357025,1.937816056,1.545336401,1.641192684,11.17647059,0,1.438202024,1.390244007
2/1/2010,2/18/2010,Elizabeth A. Duke,928,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,High,,,,,,,,,,0.48974359,0,0.07333333,0.086666666,0.235897437,0.058974359,216.741,101.248,0.59,0.14,0.13,100.513,14597.663,17,159.64,2.098357025,1.937816056,1.545336401,1.641192684,11.17647059,0,1.438202024,1.390244007
2/1/2010,2/26/2010,Daniel K. Tarullo,929,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High,,,,,,,,,,0.310546875,0,0,0,0,0.572265625,216.741,101.248,0.59,0.14,0.13,100.513,14597.663,17,159.64,2.098357025,1.937816056,1.545336401,1.641192684,11.17647059,0,1.438202024,1.390244007
3/1/2010,3/18/2010,Daniel K. Tarullo,930,1,Harvard University,0.15,0,1,0.15,0.102976597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High,,,,,,,,,,0.406098396,0,0,0,0,0.477477491,217.631,101.364,0.75,0.14,0.16,100.513,14597.663,17,160.02,2.261626331,2.140799495,1.545336401,3.280839895,7.647058824,0,1.438202024,1.390244007
3/1/2010,3/20/2010,Ben S. Bernanke,931,3,,0.78,0.53,0,1.31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High,,,,,,,,,,0.32992503,0,0,0,0.233810499,0.260395378,217.631,101.364,0.75,0.14,0.16,100.513,14597.663,17,160.02,2.261626331,2.140799495,1.545336401,3.280839895,7.647058824,0,1.438202024,1.390244007
3/1/2010,3/24/2010,Donald L. Kohn,932,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,High,,,,,,,,,,0.454939753,0,0.371566266,0,0,0,217.631,101.364,0.75,0.14,0.16,100.513,14597.663,17,160.02,2.261626331,2.140799495,1.545336401,3.280839895,7.647058824,0,1.438202024,1.390244007
3/1/2010,3/26/2010,Daniel K. Tarullo,933,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,High,,,,,,,,,,0.230158731,0,0.071428575,0,0,0.597883582,217.631,101.364,0.75,0.14,0.16,100.513,14597.663,17,160.02,2.261626331,2.140799495,1.545336401,3.280839895,7.647058824,0,1.438202024,1.390244007
3/1/2010,3/26/2010,Kevin Warsh,934,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,High,,,,,,,,,,0.293289155,0.103562549,0.371168196,0.097763047,0,0,217.631,101.364,0.75,0.14,0.16,100.513,14597.663,17,160.02,2.261626331,2.140799495,1.545336401,3.280839895,7.647058824,0,1.438202024,1.390244007
3/1/2010,3/31/2010,Elizabeth A. Duke,935,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High,,,,,,,,,,0.227692306,0,0,0,0.424615383,0.214871794,217.631,101.364,0.75,0.14,0.16,100.513,14597.663,17,160.02,2.261626331,2.140799495,1.545336401,3.280839895,7.647058824,0,1.438202024,1.390244007
4/1/2010,4/7/2010,Ben S. Bernanke,936,3,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,High,,,,,,,,,,0.451348752,0.146435454,0,0,0.127167627,0.147880539,218.009,101.351,0.75,0.17,0.2,100.958,14738.019,17.1,160.22,2.187524368,1.984193545,2.585937771,4.543752341,7.01754386,0,1.438202024,1.390244007
4/1/2010,4/8/2010,Ben S. Bernanke,937,3,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,High,,,,,,,,,,0.530476213,0,0.157142863,0.181904763,0,0,218.009,101.351,0.75,0.17,0.2,100.958,14738.019,17.1,160.22,2.187524368,1.984193545,2.585937771,4.543752341,7.01754386,0,1.438202024,1.390244007
4/1/2010,4/8/2010,Daniel K. Tarullo,938,1,Federal Reserve Bank of San Francisco (FRBSF),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High,,,,,,,,,,0.336076826,0.139231831,0,0,0.220164612,0.172839507,218.009,101.351,0.75,0.17,0.2,100.958,14738.019,17.1,160.22,2.187524368,1.984193545,2.585937771,4.543752341,7.01754386,0,1.438202024,1.390244007
4/1/2010,4/8/2010,Donald L. Kohn,939,2,Federal Reserve Bank of San Francisco (FRBSF),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,High,,,,,,,,,,0.099148415,0.562043786,0.186739653,0,0.0553528,0,218.009,101.351,0.75,0.17,0.2,100.958,14738.019,17.1,160.22,2.187524368,1.984193545,2.585937771,4.543752341,7.01754386,0,1.438202024,1.390244007
4/1/2010,4/8/2010,Elizabeth A. Duke,940,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,High,,,,,,,,,,0.070754714,0,0,0.367924541,0.44339624,0,218.009,101.351,0.75,0.17,0.2,100.958,14738.019,17.1,160.22,2.187524368,1.984193545,2.585937771,4.543752341,7.01754386,0,1.438202024,1.390244007
4/1/2010,4/13/2010,Ben S. Bernanke,942,3,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High,,,,,,,,,,0.106617644,0,0,0.169117644,0.569852948,0.080882356,218.009,101.351,0.75,0.17,0.2,100.958,14738.019,17.1,160.22,2.187524368,1.984193545,2.585937771,4.543752341,7.01754386,0,1.438202024,1.390244007
4/1/2010,4/13/2010,Daniel K. Tarullo,941,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,High,,,,,,,,,,0.383404851,0,0,0,0,0.487839758,218.009,101.351,0.75,0.17,0.2,100.958,14738.019,17.1,160.22,2.187524368,1.984193545,2.585937771,4.543752341,7.01754386,0,1.438202024,1.390244007
4/1/2010,4/19/2010,Elizabeth A. Duke,943,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,High,,,,,,,,,,0,0.16447714,0,0.171308458,0.510772467,0,218.009,101.351,0.75,0.17,0.2,100.958,14738.019,17.1,160.22,2.187524368,1.984193545,2.585937771,4.543752341,7.01754386,0,1.438202024,1.390244007
4/1/2010,4/21/2010,Ben S. Bernanke,944,3,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,High,,,,,,,,,,0.310734451,0.11299435,0.129943505,0.21468927,0.146892652,0,218.009,101.351,0.75,0.17,0.2,100.958,14738.019,17.1,160.22,2.187524368,1.984193545,2.585937771,4.543752341,7.01754386,0,1.438202024,1.390244007
4/1/2010,4/27/2010,Ben S. Bernanke,945,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,High,,,,,,,,,,0.090909094,0.448484838,0.07121212,0.262121201,0.06818182,0,218.009,101.351,0.75,0.17,0.2,100.958,14738.019,17.1,160.22,2.187524368,1.984193545,2.585937771,4.543752341,7.01754386,0,1.438202024,1.390244007
5/1/2010,5/1/2010,Elizabeth A. Duke,946,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,High,,,,,,,,,,0.067781687,0.071302816,0,0.313380271,0.404049307,0.093309857,218.178,101.394,0.75,0.2,0.2,100.958,14738.019,16.6,160.45,1.980951333,1.894589423,2.585937771,5.166718604,1.204819277,0,1.438202024,1.390244007
5/1/2010,5/6/2010,Ben S. Bernanke,947,3,Federal Reserve Bank of Chicago,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,High,,,,,,,,,,0.241662115,0,0,0,0.140513942,0.539639175,218.178,101.394,0.75,0.2,0.2,100.958,14738.019,16.6,160.45,1.980951333,1.894589423,2.585937771,5.166718604,1.204819277,0,1.438202024,1.390244007
5/1/2010,5/8/2010,Ben S. Bernanke,948,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,High,,,,,,,,,,0,0,0.203205496,0.617630243,0.089868344,0,218.178,101.394,0.75,0.2,0.2,100.958,14738.019,16.6,160.45,1.980951333,1.894589423,2.585937771,5.166718604,1.204819277,0,1.438202024,1.390244007
5/1/2010,5/11/2010,Donald L. Kohn,949,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,High,,,,,,,,,,0.284941375,0.469792604,0,0.11361587,0,0,218.178,101.394,0.75,0.2,0.2,100.958,14738.019,16.6,160.45,1.980951333,1.894589423,2.585937771,5.166718604,1.204819277,0,1.438202024,1.390244007
5/1/2010,5/13/2010,Donald L. Kohn,950,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,High,,,,,,,,,,0.597421229,0.089899711,0.217765048,0,0,0,218.178,101.394,0.75,0.2,0.2,100.958,14738.019,16.6,160.45,1.980951333,1.894589423,2.585937771,5.166718604,1.204819277,0,1.438202024,1.390244007
5/1/2010,5/25/2010,Ben S. Bernanke,951,3,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High,,,,,,,,,,0.15435648,0,0.665192366,0,0,0.079168506,218.178,101.394,0.75,0.2,0.2,100.958,14738.019,16.6,160.45,1.980951333,1.894589423,2.585937771,5.166718604,1.204819277,0,1.438202024,1.390244007
5/1/2010,5/30/2010,Ben S. Bernanke,952,3,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,High,,,,,,,,,,0.474017739,0,0.145754114,0.182509512,0,0,218.178,101.394,0.75,0.2,0.2,100.958,14738.019,16.6,160.45,1.980951333,1.894589423,2.585937771,5.166718604,1.204819277,0,1.438202024,1.390244007
6/1/2010,6/3/2010,Ben S. Bernanke,953,3,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,High,,,,,,,,,,0.091778204,0.107074566,0,0,0.57552582,0.091778204,217.965,101.449,0.75,0.2,0.18,100.958,14738.019,16.5,160.35,1.042369188,1.363246557,2.585937771,4.714686623,0,0,1.438202024,1.390244007
6/1/2010,6/8/2010,Elizabeth A. Duke,954,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High,,,,,,,,,,0.252941191,0,0,0,0.447058827,0.112834223,217.965,101.449,0.75,0.2,0.18,100.958,14738.019,16.5,160.35,1.042369188,1.363246557,2.585937771,4.714686623,0,0,1.438202024,1.390244007
6/1/2010,6/9/2010,Ben S. Bernanke,955,3,Federal Reserve Bank of Richmond (FRBR),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,High,,,,,,,,,,0,0.097156398,0,0.376777261,0.39810428,0,217.965,101.449,0.75,0.2,0.18,100.958,14738.019,16.5,160.35,1.042369188,1.363246557,2.585937771,4.714686623,0,0,1.438202024,1.390244007
6/1/2010,6/16/2010,Ben S. Bernanke,956,3,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,High,,,,,,,,,,0,0,0,0,0,0.490526319,217.965,101.449,0.75,0.2,0.18,100.958,14738.019,16.5,160.35,1.042369188,1.363246557,2.585937771,4.714686623,0,0,1.438202024,1.390244007
6/1/2010,6/28/2010,Kevin Warsh,957,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,High,,,,,,,,,,0.307628512,0.274461031,0.2570481,0,0,0,217.965,101.449,0.75,0.2,0.18,100.958,14738.019,16.5,160.35,1.042369188,1.363246557,2.585937771,4.714686623,0,0,1.438202024,1.390244007
6/1/2010,6/30/2010,Elizabeth A. Duke,958,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High,,,,,,,,,,0,0.212355211,0,0,0.500275791,0.126309991,217.965,101.449,0.75,0.2,0.18,100.958,14738.019,16.5,160.35,1.042369188,1.363246557,2.585937771,4.714686623,0,0,1.438202024,1.390244007
7/1/2010,7/12/2010,Ben S. Bernanke,960,3,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Medium,,,,,,,,,,0.140522882,0.089324616,0,0,0.595860541,0.075163402,218.011,101.571,0.75,0.17,0.18,101.418,14839.32,16.5,159.71,1.22012192,1.528979728,2.943355895,3.650366289,0,0,1.438202024,1.390244007
7/1/2010,7/12/2010,Elizabeth A. Duke,959,1,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Medium,,,,,,,,,,0,0,0,0,0.690085888,0.131147534,218.011,101.571,0.75,0.17,0.18,101.418,14839.32,16.5,159.71,1.22012192,1.528979728,2.943355895,3.650366289,0,0,1.438202024,1.390244007
7/1/2010,7/15/2010,Elizabeth A. Duke,961,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,Medium,,,,,,,,,,0.097276263,0,0,0,0.5252918,0.268482476,218.011,101.571,0.75,0.17,0.18,101.418,14839.32,16.5,159.71,1.22012192,1.528979728,2.943355895,3.650366289,0,0,1.438202024,1.390244007
8/1/2010,8/2/2010,Ben S. Bernanke,962,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,Medium,,,,,,,,,,0,0.383844018,0,0.283008367,0.171030641,0,218.312,101.715,0.75,0.18,0.19,101.418,14839.32,16.5,158.77,1.13507274,1.404905864,2.943355895,2.217043522,-1.212121212,0,1.438202024,1.390244007
8/1/2010,8/27/2010,Ben S. Bernanke,963,3,Federal Reserve Bank of Kansas City,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Medium,,,,,,,,,,0.24132365,0.378127515,0.259483457,0,0,0,218.312,101.715,0.75,0.18,0.19,101.418,14839.32,16.5,158.77,1.13507274,1.404905864,2.943355895,2.217043522,-1.212121212,0,1.438202024,1.390244007
9/1/2010,9/1/2010,Elizabeth A. Duke,964,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Medium,,,,,,,,,,0.082593858,0,0.062116042,0.102389075,0.65051192,0,218.439,101.808,0.75,0.19,0.19,101.418,14839.32,16.8,157.92,1.130750461,1.330936665,2.943355895,1.215805471,0.595238095,0,1.438202024,1.390244007
9/1/2010,9/17/2010,Daniel K. Tarullo,965,1,Brookings Institution (BI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Medium,,,,,,,,,,0.439828068,0,0,0,0,0.385386825,218.439,101.808,0.75,0.19,0.19,101.418,14839.32,16.8,157.92,1.130750461,1.330936665,2.943355895,1.215805471,0.595238095,0,1.438202024,1.390244007
9/1/2010,9/24/2010,Ben S. Bernanke,966,3,Princeton University,0,0,0,0,0.232918162,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Medium,,,,,,,,,,0.460422575,0,0.207820877,0,0,0.185115099,218.439,101.808,0.75,0.19,0.19,101.418,14839.32,16.8,157.92,1.130750461,1.330936665,2.943355895,1.215805471,0.595238095,0,1.438202024,1.390244007
9/1/2010,9/24/2010,Elizabeth A. Duke,967,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,Medium,,,,,,,,,,0,0,0,0,0.487603307,0.26859504,218.439,101.808,0.75,0.19,0.19,101.418,14839.32,16.8,157.92,1.130750461,1.330936665,2.943355895,1.215805471,0.595238095,0,1.438202024,1.390244007
9/1/2010,9/30/2010,Ben S. Bernanke,968,3,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Medium,,,,,,,,,,0.128712878,0,0.092409238,0.508250833,0.194719478,0,218.439,101.808,0.75,0.19,0.19,101.418,14839.32,16.8,157.92,1.130750461,1.330936665,2.943355895,1.215805471,0.595238095,0,1.438202024,1.390244007
